user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn,engagement_index,music_addiction_score,loyalty_score,user_value_score,churn_risk_score
9325,29,Female,Canada,0,0,0.0,Free Plan,6.8,72,30.14,2,63.12,32,3933,21,23,185,27,Web Player,28,47,0.0,0,0.0,100.0,40.56,100.0,1,55.33937282229966,62.2782909063603,12.593926597528412,0.0,67.98744113029828
9326,30,Female,UK,1,47,14.99,Debit Card,6.72,21,53.31,7,34.69,42,2751,45,9,229,21,Mobile,60,39,14.99,4,704.53,100.0,58.09,100.0,0,72.02229965156795,55.13804410402743,66.7856921070608,100.0,47.807221350078486
9327,43,Female,USA,1,2,9.99,PayPal,2.4,48,134.78,7,34.83,49,3432,6,6,128,6,Desktop,70,8,9.99,23,19.98,89.22,69.77,94.59,0,48.31358885017423,28.669119671597702,52.092777743277644,65.70031243394439,26.690737833594973
9328,40,Female,South Korea,1,16,9.99,Apple Pay,3.03,120,73.72,2,36.57,24,2045,67,18,223,11,Tablet,99,5,9.99,11,159.84,73.9,46.43,96.87,0,63.21393728222997,41.47180295862431,42.982674035893936,69.7500818003608,42.65934065934065
9329,19,Other,Japan,1,33,9.99,UPI,2.13,172,133.12,5,7.69,15,4376,88,18,60,13,Desktop,90,8,9.99,5,329.67,75.56,53.75,100.0,0,43.828571428571436,45.04618157242623,53.639073464571815,74.66765888815212,35.41036106750392
9330,47,Male,Canada,0,0,0.0,Free Plan,6.64,121,37.32,6,75.95,22,2680,57,13,223,20,Web Player,53,36,0.0,0,0.0,100.0,47.22,95.22,0,63.21533101045296,68.71517609071113,14.661864248897722,0.0,60.327786499215065
9331,42,Other,Australia,1,11,4.99,Debit Card,1.54,38,85.0,7,25.89,15,4067,65,14,42,3,Mobile,38,15,4.99,9,54.89,65.67,53.4,94.76,0,33.98466898954704,17.786788816299968,38.0053406197603,52.23322223927401,28.774882260596545
9332,52,Female,South Korea,1,39,9.99,Debit Card,3.69,95,113.23,7,8.08,12,233,54,3,221,5,Tablet,96,5,9.99,4,389.61,56.28,46.36,100.0,0,50.64808362369339,44.9816024630172,55.69148605849842,76.40327433090201,30.202825745682883
9333,35,Female,South Korea,1,47,14.99,UPI,6.22,42,194.51,7,51.97,5,3440,33,29,298,15,Web Player,81,37,14.99,7,704.53,100.0,61.91,100.0,0,58.20905923344948,61.35566068433831,71.69782028193504,100.0,43.41287284144427
9334,46,Female,Japan,0,0,0.0,Free Plan,7.43,21,196.07,7,0.89,11,3956,2,11,73,22,Tablet,33,25,0.0,0,0.0,100.0,66.73,100.0,0,23.285017421602788,67.97176541263048,20.719741663044154,0.0,37.86059654631082
9335,34,Male,Brazil,1,27,9.99,UPI,4.38,150,147.49,6,39.98,22,1686,33,0,88,7,Tablet,79,34,9.99,16,269.73,76.06,53.57,100.0,0,34.434843205574914,60.483592400690846,61.656213127988565,72.93204344540224,35.97927786499214
9336,44,Male,UK,0,0,0.0,Free Plan,2.9,189,78.35,1,73.01,49,3963,0,24,141,14,Desktop,98,44,0.0,0,0.0,100.0,57.1,78.0,0,49.611149825783976,51.02500563189907,17.72961559957772,0.0,48.951962323390894
9337,25,Female,Canada,1,32,14.99,Debit Card,5.73,121,112.91,7,0.92,35,3742,70,22,282,1,Web Player,97,21,14.99,9,479.68,100.0,98.22,100.0,0,83.02857142857142,65.21038271883059,71.4835744892256,93.48927039869352,1.6075353218210373
9338,36,Other,France,1,46,9.99,PayPal,1.49,14,199.59,7,42.87,48,635,77,12,12,25,Mobile,12,28,9.99,1,459.54,45.85,0.0,86.02,0,46.72055749128919,19.518410052314085,44.09116313730361,78.4281590141102,79.92464678178963
9339,58,Male,Australia,1,36,14.99,Apple Pay,0.25,30,188.04,7,61.9,48,127,28,19,75,3,Web Player,72,45,14.99,23,539.64,31.52,8.45,70.3,1,40.09756097560975,11.410978448599533,64.72396447866858,95.22546495904191,56.221664050235475
9340,46,Female,UK,1,1,9.99,PayPal,3.75,123,180.85,7,81.38,14,3170,3,14,96,22,Web Player,56,39,9.99,15,9.99,81.0,23.59,78.06,0,24.268989547038334,53.05248929939176,26.886294479289575,65.41104319348608,74.0087912087912
9341,22,Other,South Korea,1,33,9.99,Debit Card,7.21,187,38.79,4,11.87,31,2030,79,21,185,18,Tablet,27,9,9.99,15,329.67,100.0,69.44,100.0,0,68.6397212543554,83.26650146429377,70.93088244426504,74.66765888815212,34.74411302982731
9342,34,Male,USA,0,0,0.0,Free Plan,5.4,174,75.75,4,77.05,26,1,54,3,99,9,Web Player,37,1,0.0,0,0.0,71.96,35.34,88.47,1,42.55609756097561,68.66661660534155,10.973110600509223,0.0,54.0408163265306
9343,55,Other,UK,1,1,14.99,Google Pay,5.74,141,233.12,2,17.25,13,268,98,18,89,25,Desktop,91,16,14.99,16,14.99,71.03,28.36,100.0,0,46.83623693379791,74.31203223949339,29.609389554741348,80.03376255599343,61.42291993720564
9344,39,Male,USA,1,44,14.99,Google Pay,5.46,110,224.42,4,44.08,8,331,54,13,40,3,Mobile,87,40,14.99,15,659.56,63.91,46.19,100.0,0,24.808362369337974,66.97804810893344,73.95826864559399,98.6978540797387,35.82857142857143
9345,43,Female,USA,1,41,9.99,Google Pay,1.42,51,143.05,2,42.49,17,2805,18,14,19,19,Desktop,4,44,9.99,16,409.59,51.7,10.45,85.85,0,16.933797909407666,21.684062977147004,61.308451841271804,76.98181281181863,68.27817896389324
9346,39,Male,France,1,33,9.99,PayPal,1.11,146,49.11,6,52.94,37,1032,62,16,98,10,Tablet,19,40,9.99,4,329.67,44.82,13.94,79.08,0,48.628571428571426,28.765738029085636,40.03601813326709,74.66765888815212,59.36828885400314
9347,29,Male,USA,0,0,0.0,Free Plan,7.86,129,31.95,6,44.14,20,1717,81,5,269,7,Web Player,57,4,0.0,0,0.0,100.0,76.26,100.0,0,74.87944250871081,79.41978924182123,23.678817611625163,0.0,26.893563579277856
9348,39,Other,South Korea,1,13,4.99,PayPal,6.09,124,66.44,3,24.5,11,2256,53,19,167,20,Web Player,82,3,4.99,5,64.87,97.31,59.96,100.0,0,47.11219512195122,66.21811719356212,36.93721666770167,52.52220192093308,43.74254317111459
9349,24,Male,France,1,19,14.99,Apple Pay,4.49,86,94.19,3,8.13,28,2757,91,21,257,18,Mobile,86,25,14.99,5,284.81,99.32,69.88,100.0,0,79.08571428571427,49.08462867012089,45.60640874371235,87.84663807756122,33.75196232339089
9350,34,Female,Brazil,0,0,0.0,Free Plan,4.82,103,221.74,5,94.19,35,349,71,25,101,15,Desktop,31,46,0.0,0,0.0,74.24,23.48,77.0,1,52.59094076655052,60.66631623739082,7.290566975097808,0.0,69.31868131868131
9351,21,Male,South Korea,1,37,14.99,Credit Card,4.41,127,106.77,4,90.73,35,3284,19,4,210,29,Web Player,3,10,14.99,12,554.63,100.0,29.28,76.69,1,57.035540069686405,55.23115816875672,58.461156306278326,95.659513599129,80.97582417582419
9352,46,Other,India,1,9,14.99,Google Pay,0.96,8,189.33,7,85.45,42,1326,12,8,167,26,Desktop,31,42,14.99,9,134.91,52.21,0.0,62.07,1,47.37979094076655,13.8584766338765,19.5615723778178,83.50615167669024,91.07692307692307
9353,24,Other,Japan,1,15,4.99,UPI,4.01,108,229.66,6,92.03,0,3515,38,8,196,10,Tablet,16,49,4.99,16,74.85,85.05,42.44,74.03,0,40.85574912891986,55.32577407323972,47.02229398248773,52.811181602592136,55.1861852433281
9354,28,Female,UK,1,40,9.99,UPI,4.74,173,15.43,5,33.38,20,3685,61,5,258,2,Desktop,59,18,9.99,19,399.6,100.0,86.99,100.0,0,67.90522648083623,60.210257565517765,87.86872011426442,76.69254357136032,14.5425431711146
9355,27,Other,Australia,1,41,14.99,Credit Card,6.87,179,198.42,4,7.37,4,2942,0,29,282,21,Mobile,26,38,14.99,10,614.59,100.0,66.29,100.0,0,46.07247386759582,87.33298290405747,71.19480842079116,97.39570815947741,38.37048665620094
9356,59,Male,USA,1,38,14.99,PayPal,5.12,49,147.39,1,92.94,4,2933,84,13,247,24,Tablet,70,18,14.99,10,569.62,94.88,31.0,79.13,1,63.13310104529617,51.23726565042177,57.44271253803639,96.0935622392161,75.35447409733123
9357,53,Male,Germany,0,0,0.0,Free Plan,5.78,108,66.33,4,50.04,8,3262,17,6,194,13,Tablet,54,44,0.0,0,0.0,100.0,65.49,100.0,0,40.31080139372823,61.32662511576682,20.334720238464882,0.0,39.292307692307695
9358,57,Male,USA,0,0,0.0,Free Plan,3.67,102,49.87,3,93.0,43,2112,0,3,73,9,Tablet,3,48,0.0,0,0.0,82.97,41.57,71.85,1,34.852961672473874,42.70080849040073,12.907532757871204,0.0,54.70832025117739
9359,23,Other,Germany,1,26,14.99,UPI,5.81,159,37.53,6,41.63,22,2187,18,19,288,9,Tablet,97,6,14.99,19,389.74,100.0,74.01,100.0,0,60.02229965156795,67.78453605666942,70.79736695025771,90.88497855817091,29.481318681318676
9360,51,Male,Brazil,0,0,0.0,Free Plan,6.35,69,236.9,5,41.85,5,774,30,3,26,25,Tablet,23,33,0.0,0,0.0,75.04,24.99,100.0,0,15.856445993031357,68.5740031538635,7.7594237098677254,0.0,68.1563579277865
9361,40,Other,France,0,0,0.0,Free Plan,4.01,192,146.74,5,28.82,15,4998,73,22,245,17,Desktop,47,4,0.0,0,0.0,100.0,65.85,100.0,0,67.87038327526132,63.790142925083224,20.44650065205241,0.0,38.87284144427001
9362,25,Male,France,1,8,9.99,PayPal,7.04,6,55.98,3,76.92,9,3130,17,11,70,10,Desktop,95,16,9.99,8,79.92,100.0,61.92,96.74,0,24.455749128919855,55.58208805787089,36.61429547289325,67.4359278766943,43.3971742543171
9363,58,Male,France,0,0,0.0,Free Plan,2.18,34,64.47,2,72.18,41,3247,77,13,51,1,Web Player,75,13,0.0,0,0.0,77.32,54.17,74.81,0,52.47108013937283,21.284573602663265,16.819847233434764,0.0,36.18524332810047
9364,32,Other,Brazil,0,0,0.0,Free Plan,5.47,142,65.42,7,30.24,26,1906,20,15,177,12,Desktop,61,21,0.0,0,0.0,95.61,68.54,100.0,0,46.663414634146335,63.904282746364295,21.28174874247035,0.0,32.65682888540031
9365,38,Male,Australia,1,19,4.99,UPI,3.94,70,26.47,3,69.19,41,3533,85,10,22,14,Web Player,97,4,4.99,18,94.81,96.33,54.57,85.11,1,52.52961672473867,38.8861355160071,56.99869589517481,53.389140965910244,49.24772370486656
9366,48,Other,South Korea,0,0,0.0,Free Plan,5.87,194,198.73,1,76.56,4,203,83,0,192,13,Web Player,5,9,0.0,0,0.0,72.33,29.86,91.07,0,52.01114982578397,81.59144952566895,9.271564304787926,0.0,60.61538461538461
9367,34,Female,France,1,26,9.99,Apple Pay,7.03,149,205.15,5,29.25,43,1595,2,9,103,7,Desktop,32,27,9.99,12,259.74,100.0,80.72,100.0,0,41.68083623693379,84.44594628419814,64.18679749115071,72.64277420494393,21.753218210361062
9368,46,Female,France,1,26,4.99,Google Pay,5.05,185,160.07,3,10.3,38,1229,85,23,76,4,Tablet,88,44,4.99,20,129.74,85.59,76.5,100.0,0,56.100348432055746,71.73637706190085,72.81251940632181,54.40056985171693,16.360439560439552
9369,46,Other,Canada,0,0,0.0,Free Plan,1.11,86,17.97,2,25.86,1,2418,98,29,51,18,Web Player,12,32,0.0,0,0.0,38.33,3.57,92.62,1,33.974912891986065,18.195789842557133,1.1084891014096752,0.0,66.68445839874411
9370,20,Male,Brazil,0,0,0.0,Free Plan,0.45,171,137.27,6,36.96,38,944,54,13,49,28,Mobile,97,46,0.0,0,0.0,35.39,0.0,83.77,1,39.45226480836237,31.647267903181405,0.0,0.0,83.5215070643642
9371,55,Female,UK,0,0,0.0,Free Plan,7.24,99,142.86,7,85.96,44,3039,27,6,41,9,Mobile,51,27,0.0,0,0.0,100.0,60.71,93.22,0,42.754006968641114,75.50048809791996,18.850524746941563,0.0,44.79183673469387
9372,38,Male,South Korea,1,2,14.99,Credit Card,1.23,16,153.62,6,81.39,48,2219,92,15,6,26,Tablet,5,35,14.99,14,29.98,58.79,0.0,65.45,0,52.05574912891987,15.434907762008462,19.25107122896355,80.46781119608053,89.23076923076924
9373,59,Male,Canada,1,35,4.99,PayPal,5.32,160,60.95,1,38.01,26,2765,52,17,233,26,Desktop,85,39,4.99,3,174.65,100.0,49.6,100.0,0,64.45993031358884,65.18234837676154,51.729491399118174,55.70097841918269,57.5861852433281
9374,33,Other,France,1,42,14.99,Google Pay,6.25,149,70.08,4,34.67,29,3775,35,8,224,11,Tablet,50,11,14.99,20,629.58,100.0,73.1,100.0,0,62.324738675958194,71.43650972441242,86.6608706452214,97.82975679956452,30.53061224489796
9375,21,Other,Australia,1,2,4.99,Credit Card,2.57,106,74.02,1,34.19,11,626,68,6,279,1,Desktop,84,5,4.99,15,9.98,51.41,39.65,95.75,0,61.68780487804878,35.69973217191058,32.804446376451594,50.93281367180826,34.455886970172685
9376,39,Female,India,1,4,4.99,Debit Card,6.88,90,48.1,4,58.31,35,2875,92,11,91,8,Web Player,81,16,4.99,17,19.96,100.0,70.51,100.0,0,62.294076655052265,66.52148882380916,46.73352791405328,51.22179335346731,33.51397174254316
9377,49,Male,India,0,0,0.0,Free Plan,7.9,90,152.28,1,23.01,11,2285,30,10,64,5,Mobile,82,46,0.0,0,0.0,100.0,85.6,100.0,0,27.89965156794425,79.90688593527072,26.57889834192386,0.0,16.14191522762951
9378,28,Male,Brazil,1,28,4.99,Google Pay,4.68,36,209.31,4,23.17,45,3736,86,26,149,5,Mobile,31,15,4.99,2,139.72,100.0,85.55,100.0,0,73.6404181184669,48.86035393356862,55.129478979072225,54.689549533375995,16.197802197802194
9379,36,Other,South Korea,0,0,0.0,Free Plan,3.85,53,95.36,4,53.41,46,4512,21,15,76,1,Web Player,14,11,0.0,0,0.0,100.0,82.48,92.55,0,46.29268292682927,39.06084954068734,25.610134757498603,0.0,19.733751962323385
9380,42,Other,Australia,0,0,0.0,Free Plan,6.32,125,183.86,5,50.34,35,944,19,27,43,26,Web Player,36,35,0.0,0,0.0,92.29,38.19,100.0,0,32.09616724738677,74.08875872944357,11.858038874743835,0.0,65.23390894819465
9381,27,Male,France,0,0,0.0,Free Plan,7.96,58,106.75,3,45.28,44,2057,17,25,251,12,Tablet,26,22,0.0,0,0.0,100.0,68.42,100.0,0,68.46829268292683,73.30229531175691,21.244488604607838,0.0,35.92087912087912
9382,30,Female,USA,1,37,4.99,PayPal,2.14,115,228.66,5,93.13,32,881,36,13,81,23,Mobile,87,4,4.99,3,184.63,50.26,0.0,64.14,1,36.87526132404181,41.34865209882106,38.19164130907284,55.989958100841754,89.48320251177395
9383,20,Female,India,0,0,0.0,Free Plan,7.9,82,64.22,5,88.22,21,4841,57,5,19,17,Mobile,64,25,0.0,0,0.0,100.0,48.03,95.39,1,38.291289198606265,74.2970138419564,14.913370179469664,0.0,59.38775510204082
9384,52,Male,UK,0,0,0.0,Free Plan,6.05,18,173.65,5,36.56,36,1130,23,23,23,26,Mobile,25,7,0.0,0,0.0,90.95,40.98,100.0,0,31.014634146341464,55.34529799003779,12.724337080047196,0.0,61.06499215070643
9385,50,Other,India,0,0,0.0,Free Plan,5.51,118,76.51,6,80.79,21,2574,30,7,177,3,Tablet,94,17,0.0,0,0.0,100.0,71.26,87.16,0,47.62787456445992,61.17543991389452,22.12631186735391,0.0,32.64552590266875
9386,22,Other,Canada,1,6,9.99,UPI,6.64,42,213.24,5,2.96,20,3165,5,3,251,2,Desktop,39,35,9.99,2,59.94,100.0,96.11,100.0,0,52.18397212543554,65.65743035218142,37.91529528659256,66.85738939577764,4.038304552590261
9387,37,Other,Brazil,1,34,14.99,UPI,1.62,158,211.74,1,27.39,25,645,9,15,160,9,Web Player,1,42,14.99,2,509.66,43.15,21.43,94.41,0,35.69337979094077,42.794423168381265,40.809165993914185,94.35736767886772,49.552904238618524
9388,43,Male,India,0,0,0.0,Free Plan,3.99,75,76.65,4,79.27,22,836,13,19,290,12,Web Player,76,13,0.0,0,0.0,73.76,31.98,80.31,1,55.50243902439025,42.54962328852845,9.929826740358939,0.0,59.1949764521193
9389,35,Male,South Korea,0,0,0.0,Free Plan,6.23,90,105.22,4,36.95,0,4820,74,2,178,25,Tablet,97,40,0.0,0,0.0,100.0,51.41,100.0,1,52.05714285714286,64.17461390202999,15.96286406259703,0.0,55.49576138147566
9390,47,Female,UK,1,18,9.99,Google Pay,7.74,180,91.72,5,67.46,6,1518,95,1,117,19,Desktop,98,48,9.99,3,179.82,100.0,51.26,100.0,0,49.41463414634146,89.11015994593377,36.40936471464944,70.32862028127742,55.67095761381475
9391,20,Other,USA,1,3,4.99,Credit Card,2.7,174,201.88,6,19.5,30,523,68,15,278,23,Mobile,6,6,4.99,17,14.97,61.13,20.78,100.0,0,72.10592334494773,53.354359089885115,30.36080233496864,51.0773035126378,63.09952904238618
9392,38,Male,USA,1,46,9.99,Google Pay,1.66,107,57.75,2,61.0,34,2195,37,8,142,23,Tablet,8,12,9.99,5,459.54,62.65,9.85,77.8,0,48.20069686411149,27.746489449575733,52.11761783518599,78.4281590141102,76.76420722135008
9393,38,Other,Brazil,0,0,0.0,Free Plan,3.7,64,86.35,5,14.76,48,3702,9,18,137,21,Web Player,24,23,0.0,0,0.0,100.0,64.07,100.0,0,51.310104529616716,39.06034892743611,19.893808607091845,0.0,40.923704866562005
9394,48,Other,Brazil,1,5,4.99,PayPal,4.08,15,107.92,1,88.09,17,312,89,16,273,12,Tablet,23,34,4.99,18,24.95,66.07,21.64,76.35,0,70.8752613240418,35.824885484718784,33.7328448115258,51.36628319429685,65.6226059654631
9395,35,Other,USA,1,35,14.99,Apple Pay,4.88,89,41.61,1,57.77,1,4384,44,10,111,26,Mobile,11,16,14.99,1,524.65,98.69,42.36,95.51,0,33.177700348432055,50.02678280894095,46.9974538905794,94.79141631895482,64.98712715855572
9396,50,Other,Japan,1,40,4.99,Debit Card,4.39,32,46.85,1,75.6,0,4629,3,24,135,1,Web Player,15,43,4.99,12,199.6,96.94,72.76,84.15,0,24.468292682926826,37.80380966684188,74.7562565981494,56.42342762333033,28.74348508634222
9397,29,Female,South Korea,0,0,0.0,Free Plan,6.06,64,103.74,3,58.69,14,220,93,10,36,29,Desktop,65,27,0.0,0,0.0,71.6,10.49,100.0,0,38.81393728222997,58.8340717378789,3.2571570514810904,0.0,82.39434850863422
9398,51,Male,UK,1,30,4.99,Apple Pay,6.38,94,86.06,1,64.08,4,1775,31,27,281,26,Mobile,10,46,4.99,1,149.7,97.6,39.38,99.86,1,52.53797909407666,65.01764661710597,41.41464323417996,54.97852921503505,67.64458398744114
9399,21,Other,France,0,0,0.0,Free Plan,7.64,106,155.77,4,42.89,49,928,68,12,259,3,Web Player,80,38,0.0,0,0.0,100.0,82.63,100.0,0,84.74564459930313,80.40199244073992,25.65670992982674,0.0,19.556043956043958
9400,37,Other,Canada,1,21,4.99,Debit Card,4.07,95,154.52,7,98.72,10,736,5,4,38,16,Web Player,56,15,4.99,2,104.79,54.96,1.34,70.99,1,11.38815331010453,50.09236314485245,22.4616531081165,53.67812064756931,81.08508634222919
9401,55,Other,Canada,1,1,14.99,Debit Card,5.82,196,160.78,7,60.98,5,4092,90,12,58,3,Desktop,69,24,14.99,21,14.99,100.0,77.21,98.61,0,41.22229965156794,79.59149958699409,50.987393653356506,80.03376255599343,25.801569858712714
9402,52,Other,France,0,0,0.0,Free Plan,5.54,153,69.24,5,59.07,43,2351,34,24,111,2,Mobile,72,48,0.0,0,0.0,100.0,79.28,98.17,0,51.5233449477352,66.30822757878401,24.616531081165,0.0,23.4160125588697
9403,51,Other,India,1,3,9.99,PayPal,3.68,167,206.45,1,13.98,15,3443,85,5,66,29,Tablet,17,7,9.99,5,29.97,82.03,34.34,100.0,0,43.82439024390244,60.381467297439364,19.667142768428246,65.98958167440271,62.36609105180533
9404,33,Other,India,1,15,14.99,Debit Card,5.38,73,6.11,1,40.83,11,1958,88,6,102,25,Tablet,90,44,14.99,5,224.85,83.98,34.23,100.0,0,46.800000000000004,49.85156817100948,30.8110290008073,86.11044351721283,63.87629513343798
9405,59,Other,Germany,1,36,14.99,UPI,7.96,174,169.53,6,72.62,26,3721,34,13,109,29,Mobile,64,36,14.99,1,539.64,100.0,34.71,100.0,0,45.70034843205574,93.86648644589624,45.55362354840713,95.22546495904191,74.72213500784929
9406,50,Female,UK,1,18,9.99,PayPal,2.01,18,160.08,3,42.04,44,4912,34,27,280,16,Tablet,52,33,9.99,17,179.82,100.0,63.39,89.03,0,76.25226480836237,22.306325248429324,57.56380798608954,70.32862028127742,41.70989010989011
9407,19,Male,Australia,0,0,0.0,Free Plan,3.98,136,52.22,2,55.94,47,2660,2,26,171,8,Web Player,57,42,0.0,0,0.0,98.45,69.67,91.93,0,52.3219512195122,50.407749493129074,21.632615040675653,0.0,33.37708006279435
9408,19,Female,UK,0,0,0.0,Free Plan,6.15,30,58.95,7,9.74,49,2322,13,28,190,21,Web Player,71,11,0.0,0,0.0,100.0,65.58,100.0,0,60.49477351916377,52.20645290480839,20.362665341861764,0.0,39.188697017268446
9409,51,Female,Japan,1,38,9.99,PayPal,3.74,124,21.68,3,59.71,27,3702,8,27,286,8,Web Player,3,47,9.99,17,379.62,100.0,70.09,88.84,0,60.124041811846695,45.1543140346925,78.27423461466807,76.1140050904437,33.997488226059644
9410,50,Male,Germany,1,2,4.99,PayPal,3.93,181,114.45,1,19.43,40,768,73,0,248,26,Web Player,5,1,4.99,3,9.98,79.38,34.55,100.0,0,76.26341463414634,59.8808540462066,16.31683537229088,50.93281367180826,60.23422291993721
9411,35,Female,South Korea,1,32,4.99,PayPal,5.31,114,127.78,6,52.93,36,577,83,29,142,28,Tablet,35,46,4.99,15,159.68,83.97,26.09,100.0,0,62.93519163763066,61.539385747540734,56.53915419487052,55.2675088966941,73.24018838304552
9412,22,Female,India,1,17,4.99,Google Pay,1.86,191,48.51,1,95.53,17,2887,1,5,37,28,Web Player,45,6,4.99,21,84.83,57.82,0.0,61.53,0,15.186062717770032,41.501339140447044,41.91765509532385,53.10016128425119,95.4160125588697
9413,18,Other,USA,1,40,14.99,Apple Pay,3.15,97,66.24,2,58.47,37,4394,19,16,217,18,Desktop,50,43,14.99,15,599.6,100.0,55.46,86.52,0,59.61951219512195,38.604290255563065,73.1106005092219,96.96165951939032,50.838304552590266
9414,40,Female,South Korea,1,1,14.99,Google Pay,4.5,54,8.2,6,4.82,17,876,76,18,192,6,Desktop,22,24,14.99,12,14.99,71.86,61.41,100.0,0,57.09965156794426,40.054066231133135,34.903434142706324,80.03376255599343,23.95792778649921
9415,34,Female,Australia,1,16,9.99,Debit Card,1.32,124,172.73,5,56.76,15,3234,31,5,73,1,Web Player,33,28,9.99,6,159.84,56.69,38.16,78.22,0,27.482926829268294,33.33233210683086,34.20480655778426,69.7500818003608,39.92967032967032
9416,58,Other,France,1,30,14.99,Google Pay,2.46,47,158.59,5,64.13,14,3100,3,28,15,27,Mobile,62,15,14.99,17,449.7,63.35,3.61,80.23,1,11.80348432055749,30.191484568596533,50.18009066633547,92.62117311851932,84.4452119309262
9417,38,Male,USA,1,43,9.99,PayPal,3.56,7,59.3,4,73.25,22,3023,64,24,235,10,Desktop,0,13,9.99,1,429.57,88.58,51.61,81.17,0,64.74146341463415,28.024329804009916,57.321617089983235,77.56035129273525,47.14662480376766
9418,47,Other,Canada,0,0,0.0,Free Plan,0.81,33,30.49,6,28.02,10,4753,25,20,188,22,Tablet,99,9,0.0,0,0.0,70.03,28.62,90.04,1,40.74146341463415,8.459863332582414,8.886542880208657,0.0,60.4043956043956
9419,40,Female,Japan,0,0,0.0,Free Plan,7.28,48,158.37,5,82.81,35,3569,70,27,201,5,Web Player,2,45,0.0,0,0.0,100.0,67.66,95.0,0,72.79442508710801,68.9379489875097,21.008507731478606,0.0,36.79497645211931
9420,51,Female,Brazil,1,36,14.99,UPI,0.84,199,88.45,4,40.11,15,4889,6,13,34,12,Desktop,27,47,14.99,4,539.64,66.49,36.46,84.14,0,16.983972125435542,36.53225200871067,49.82301434515308,95.22546495904191,48.86530612244897
9421,34,Other,Japan,1,18,9.99,Apple Pay,7.77,28,56.39,7,18.11,44,672,25,16,248,10,Web Player,10,35,9.99,13,179.82,100.0,79.57,100.0,0,68.19094076655053,64.7538234337063,57.619698192883305,70.32862028127742,23.083830455259026
9422,19,Male,USA,1,9,4.99,Credit Card,0.4,10,99.13,2,47.02,0,599,46,16,283,10,Tablet,19,14,4.99,15,44.91,24.14,0.0,78.49,0,48.128222996515674,5.157818327451129,27.013599950319815,51.94424255761496,64.85525902668759
9423,38,Female,Japan,1,44,9.99,Google Pay,1.9,61,154.61,3,87.73,22,2570,55,2,54,22,Desktop,2,26,9.99,22,439.56,58.4,0.0,65.63,1,34.986759581881536,27.60932141873796,68.31025274793517,77.84962053319357,85.8486656200942
9424,18,Male,USA,1,7,4.99,UPI,6.2,38,103.52,5,59.2,15,4314,38,0,207,13,Desktop,23,37,4.99,14,34.93,100.0,62.74,100.0,0,53.69616724738676,56.039648569497636,43.389430540893,51.65526287595591,42.45651491365777
9425,42,Male,France,0,0,0.0,Free Plan,4.34,195,229.29,3,25.2,49,1813,27,14,116,21,Web Player,1,5,0.0,0,0.0,91.83,52.77,100.0,1,51.860627177700344,71.01649520662812,16.385145625038813,0.0,48.11993720565148
9426,47,Female,Australia,1,29,4.99,Google Pay,4.82,130,147.87,1,54.94,33,4516,93,3,225,6,Mobile,48,39,4.99,11,144.71,100.0,74.52,96.63,0,80.69825783972125,61.02325348551977,63.814196112525615,54.834039374205524,28.89670329670329
9427,46,Other,India,0,0,0.0,Free Plan,4.89,157,108.16,7,99.41,36,2791,51,23,238,20,Tablet,93,39,0.0,0,0.0,100.0,40.18,74.75,1,70.12961672473867,63.65097244124052,12.475936160963794,0.0,68.43076923076923
9428,48,Other,India,1,10,4.99,PayPal,3.64,163,31.44,3,92.4,31,3864,73,14,101,8,Desktop,22,33,4.99,15,49.9,95.59,55.87,72.0,0,54.830662020905926,50.69910640534655,45.29280258336956,52.08873239844449,47.22700156985871
9429,25,Male,Canada,1,37,9.99,UPI,3.81,57,95.22,3,45.69,5,346,7,9,136,18,Mobile,96,34,9.99,12,369.63,50.86,10.15,96.2,0,22.055749128919857,39.33418437586043,52.52126932869652,75.82473584998539,68.02574568288853
9430,31,Female,Brazil,1,8,4.99,Google Pay,3.67,148,42.78,5,88.19,23,1325,73,6,91,19,Web Player,97,28,4.99,16,39.92,66.0,11.04,74.25,0,45.46341463414634,49.254336562288806,30.75203378252499,51.79975271678544,77.77582417582418
9431,58,Female,India,1,17,9.99,Debit Card,6.27,193,50.55,6,32.82,37,2233,59,14,108,13,Mobile,42,29,9.99,12,169.83,100.0,70.65,100.0,0,55.17491289198606,77.22710320142176,52.67651990312364,70.0393510408191,33.346938775510196
9432,41,Male,Japan,1,11,4.99,Credit Card,3.92,172,90.84,4,32.72,39,3684,23,27,153,26,Desktop,26,41,4.99,16,54.89,100.0,51.18,100.0,1,52.58397212543555,57.26715226152036,46.01006023722288,52.23322223927401,55.76138147566718
9433,43,Male,South Korea,0,0,0.0,Free Plan,2.92,166,99.73,7,59.23,21,2902,24,5,254,16,Desktop,78,28,0.0,0,0.0,81.42,39.65,84.98,0,54.97839721254356,48.80128156992315,12.311370552071041,0.0,55.814756671899524
